"","W","R","X","Y"
"1",1.57262132976039e-05,-7.49517710291692,1,-3.17729283000668
"2",1.17249120296744e-08,-9.59319973253925,1,4.56621970936658
"3",9.51673289610424e-50,-1.54046289443357,1,-3.65766918439415
"4",9.43013157008348e-38,2.42804982038682,1,-2.3406230826748
"5",7.45846032898132e-39,-5.05938915713216,0,-0.568518384317183
"6",1.01615500164783e-51,7.75667708198681,1,7.60736097687878
"7",6.42772221602792e-27,4.64371952091773,1,2.09128877051409
"8",1.08516448466676e-09,2.96150296669053,1,1.87965958035527
"9",1.60580836561095e-19,-4.43359284995017,1,-9.8476721488849
"10",2.9207987545954e-27,-5.70232275631782,1,10.6708946605014
"11",1.90345825744466e-13,7.25231585998847,1,-6.27515668909713
"12",9.68948867299836e-68,6.86132358630994,1,-0.282055945078148
"13",1.27052498197699e-05,-7.85051989174702,1,-3.9287305528373
"14",0.0208367939604404,1.94532548813042,1,5.69764094503744
"15",0.000912953635900307,-6.25605351885365,1,-7.02935207738409
"16",2.96016599253525e-26,2.07492757942679,1,2.69349307407965
"17",2.33323354855434e-14,10.7027904814426,1,-2.69457840836404
"18",3.6286220200338e-69,-14.7955265393492,1,6.3202748206537
"19",8.00695921801614e-05,0.654908474575762,1,4.49990493083906
"20",0.0174779493927453,-4.84924476420147,1,2.12354862545497
"21",4.33958682257988e-52,-5.23045401923971,1,0.344267001189958
"22",2.15996551701872e-13,-4.80216244750428,1,-2.44880360070868
"23",2.19238592176678e-07,2.7668539971171,1,10.0603941618997
"24",7.3603678555903e-52,-7.27613234451665,0,-4.61911816887468
"25",1.46665572889677e-122,-7.16664259094569,1,3.75601499516263
"26",2.35337365393672e-47,8.15937203993046,1,4.19114267969458
"27",4.90674827360063e-58,-3.75162360895954,1,15.2322026737033
"28",4.42319110406302e-14,-0.567540716706149,0,8.4789261523931
"29",1.77833950935935e-37,18.2257539757446,1,12.4021630745122
"30",7.03704060096846e-09,-7.3312314374034,1,5.94405952438738
"31",2.67718027166154e-06,-11.0396803411704,0,-2.75178865345386
"32",1.39551186570473e-12,-5.03829173930655,1,0.505634937598998
"33",1.23593230010783e-30,3.38658954826161,1,-3.76150696396426
"34",2.10014029093143,-0.986076535738205,1,6.79213317690603
"35",2.52294359488544e-12,6.99990698043883,1,6.1151401498205
"36",7.47870188662658e-132,-0.951304274673853,1,5.32977480719638
"37",2.36996151912622e-53,2.66348789489586,1,-3.13804460054299
"38",1.90810207827771e-16,7.76046781879684,1,5.19158412549708
"39",1.4721659082876e-05,0.912530313314134,1,-2.91465381100184
"40",5.62362507806707,8.73475259274745,1,-6.27662952265091
"41",2.298430352875e-22,3.56612838382275,1,6.07689276815691
"42",3.12872195863459e-23,-5.7233936416782,1,1.32470133539947
"43",1.95336175256663e-05,1.4867748912599,1,6.95174054967541
"44",1.38633048951446e-25,2.47670282451878,1,2.3590926800936
"45",1.62839564059313e-13,-5.55050797211138,1,7.01080006717669
"46",0.000311613341217134,11.3746786365411,1,6.72689718226565
"47",2.65287967093482e-05,-1.1899003530961,1,-4.37032601063052
"48",2.57072944119142e-113,-3.48578864149697,1,-2.49023967925493
"49",2.33636532258862e-34,7.85831479228061,1,1.30598098506136
"50",3.91348684588429e-09,-1.34461421926415,1,14.7182521038496
"51",3.39262890604317e-32,-6.89280264092463,1,4.16447582386647
"52",0.107051289360527,-15.4722663574013,0,-4.23354624928647
"53",1.25512950436355e-27,-9.81893344373458,0,0.573787622307968
"54",2.24807302379842e-27,6.65647439917311,1,8.92364954531673
"55",1.40193332832557e-15,-2.23732684557341,1,3.32008381050561
"56",4.08290709095585e-196,-0.994260731792678,1,9.54216151534147
"57",1.27076154745924e-18,5.14287728088917,1,-10.6297080208866
"58",6.67677448921311e-50,-1.71332079770463,0,-1.74525738898902
"59",1.51414434409973e-33,2.34774245815463,1,-4.49667777542318
"60",1.12435193490718e-05,-3.00363435101238,1,-6.26206679929693
"61",10.7140746192131,9.25168905785215,1,-6.45918122199151
"62",0.00470763257409513,-3.17510639185407,1,-1.80653714068157
"63",3.70902314165006e-18,1.07166933931453,1,-8.7778342385942
"64",7.31667316973386e-72,4.94343523228103,1,2.542663092498
"65",8.09721135913636e-08,-11.7550775728966,1,-2.41377720259144
"66",8.2683747067017e-22,-0.241136402416481,1,4.09788654424458
"67",5.40873680711005e-44,-2.16220192281088,1,-7.60861865034717
"68",4.13587221818122e-43,6.52302826016432,1,-2.10540077804809
"69",2.28932986564021e-08,4.90221070971289,1,-6.69085238809696
"70",1.77514442879199e-06,-1.81059451230461,1,2.44783133082842
"71",4.01561649154822e-74,-5.49271981129516,1,11.0336456128197
"72",0.0145468128527433,0.743894415673102,1,-1.58740508852932
"73",3.3469675200554,7.61377242101923,1,0.770648835569457
"74",5.77846989959129e-22,-4.31589803804988,1,0.316133455769011
"75",3.05916541383904,-5.66375953431245,1,-4.0581147951586
"76",1.38497080226289e-19,6.82037795259803,1,11.7113793845279
"77",2.03850132205149e-19,-1.97426822528152,1,-2.40889490383357
"78",3.20845791219643e-26,-0.212591907819523,1,1.39360397356479
"79",1.55686444005621,-12.9146936947767,1,1.59893362447114
"80",3.24518919657627e-20,1.5278817585292,1,-12.6958948640799
"81",1.48888415337067e-15,2.01541670849024,1,-4.6436646510523
"82",2.91912309289473e-42,-8.67939561826483,0,-1.34396194731939
"83",0.0301623918521095,-1.84784731655475,1,-1.73276211569643
"84",0.000336406630965756,-1.10858986799166,1,-2.40323978729861
"85",6.75282850689941e-07,-1.3812301975517,1,-1.10549086922483
"86",1.89599632133467e-48,8.70072888122098,1,1.12513525196917
"87",8.8940237827552e-06,-3.27689823361998,1,10.1110641354411
"88",2.83239976366815e-20,-16.5370420729098,1,1.73666132148757
"89",8.93260200790518e-113,2.39799896791346,1,-2.85542096496412
"90",5.76475936564992e-17,-9.84741620565833,1,7.23465891122742
"91",4.07725071899425e-10,-2.06926053895634,1,-6.04157183473546
"92",2.09971326793054e-09,-8.75354932435685,1,-4.37937531905764
"93",0.000885058719293818,0.582552896742235,1,-0.318857848370357
"94",8.64793173812186e-28,-4.34599403117829,1,8.40597018096447
"95",2.05965780335476e-12,-3.10238046789748,1,13.0196803857378
"96",0.264215176392119,3.2686342400631,1,4.2476096033537
"97",1.76036778483874e-124,-8.29277152134913,0,3.40173265964881
"98",0.532957252215866,-5.92003449113088,0,8.18608230164478
"99",3.14457204860654e-13,-3.06544248343291,1,4.68482172944953
"100",2.39881244132894e-25,-3.02184959979824,1,12.7781733591564
"101",5.66293374484582e-30,4.75081486734289,1,-0.878673906013499
"102",2.63112847244881e-14,-4.84474036934251,1,2.13333088676144
"103",9.42339861401816e-68,13.3495037954001,1,-7.34994988096061
"104",1.54619321822223e-34,1.70917552874827,1,3.70125475848696
"105",1.78440983004704,-13.1466037523884,1,-8.30801736244456
"106",1.93889452854282e-170,-4.85645394412548,1,-10.4102170123277
"107",2.97163427564464e-11,-0.580307026687978,1,4.96442995470071
"108",1.00840440232705e-21,-0.584322488923537,1,11.2887019129865
"109",2.19982451417756e-61,4.35808586203738,1,-4.06996556661894
"110",0.000156060612157826,-7.1575102883371,1,6.0808471074325
"111",9.98319146752415e-13,-0.114417489529386,1,-2.15585427699033
"112",5.98731946557677e-08,7.40351652701334,1,-5.19283830144747
"113",1.32258007461475e-29,2.16315987588715,0,-1.22219707919099
"114",1.45726761978993e-29,11.9718363346392,1,2.8548952526059
"115",3.67748074717012e-11,-1.32730496768677,1,-6.65059302603619
"116",1.38257341918831e-14,12.4685773097079,1,4.81242884169536
"117",7.8850813420557e-86,-4.24373230892552,1,-5.98366804251902
"118",8.54022535571478e-16,8.97465092459457,1,1.75089614263024
"119",1.38256709058819e-131,1.71172154509394,1,-7.23521919412362
"120",1.91533371600918e-14,-4.39270998765942,1,-2.95282026010101
"121",1.69640356496584e-12,-5.51409246196449,1,3.45458387746974
"122",1.59578790988236e-83,0.425391843394184,1,-0.709481058971319
"123",5.14729198416982e-30,4.70037678846265,1,4.82346107129812
"124",1.94957418769265e-05,-8.08304660543164,1,7.4126013663944
"125",1.36735299228224e-32,1.72627208364741,1,5.6027576880501
"126",3.18318121526542e-28,2.2048029631098,1,-3.7241767755133
"127",2.00393592777909e-06,11.4000755417159,1,2.82963065984971
"128",8.21896622683469e-12,9.94581234013543,1,4.03947411088642
"129",2.03624540412959e-10,-7.47037416532314,0,-7.09568433629697
"130",3.72249005723823e-117,-4.42842156839758,1,-3.01836493316404
"131",3.41447364798986e-10,-2.30513595042129,1,15.2585937813832
"132",1.2831101574617e-15,2.52189955882519,1,-1.95469510342436
"133",6.43529494217831e-25,0.217814320850502,1,-17.9971306131133
"134",0.00103893822911917,2.80378127708445,1,1.70241995137087
"135",3.84303379390941e-20,0.284813291604562,0,0.604878763488731
"136",6.72245846971921e-31,5.68027535901859,1,-2.21453581722347
"137",8.19117927274074e-20,5.08552816688607,1,3.43202005344868
"138",1.97853509658229e-91,-1.39144626624877,1,-3.17302533290571
"139",7.77204023535581e-56,-2.1596685586911,1,1.52201748649596
"140",1.02953595417662e-10,3.14347715395752,1,10.4522806246652
"141",7.11093924487772e-19,8.74956410791244,1,4.69713805072075
