"","W","R","X","Y"
"1",1.34507795599242e-13,-1.71626531185882,1,-5.06388349682875
"2",3.02057423903344e-10,2.30794350631894,1,-0.0981769780495569
"3",7.15297647439794e-32,-6.82132155061993,0,-5.7266802987987
"4",1.06369324382797e-08,5.15320444234192,1,-0.35032564599571
"5",2.06715490895112e-11,6.33221015693781,1,7.79372638040226
"6",5.0613930194292e-25,3.7133657042385,1,-7.04233046148572
"7",2.21404694612413e-13,1.12162522638362,1,-0.368099531393295
"8",5.47394505287102e-56,-6.33451457708914,1,7.23510196518614
"9",4.70889402140353e-113,3.62166026524052,1,-5.05089651826097
"10",5.51395866551187e-16,-10.2646166572656,1,1.72168213041956
"11",2.99530846056374e-13,7.95967763721101,1,1.2496146588935
"12",0.0752690032056376,-7.49977697642958,1,11.1285995840846
"13",1.83303809258675e-54,11.4615129998781,1,-7.36511261983229
"14",1.24276588443441e-16,-6.92855707190899,1,0.571357912363686
"15",4.59100547793328e-18,-3.62343231512338,1,12.4167534764106
"16",1.40828467595578e-49,-8.33885712422312,1,2.72772154356262
"17",0.000163908121734996,6.18763356231367,1,-4.22364460968279
"18",0.190032099576117,0.795424944907018,1,1.64269376434192
"19",5.45302735340752e-55,-8.04561543501134,1,0.824977380576976
"20",5.93635988321063e-10,1.44072871864612,1,5.23540647975301
"21",14.3055352901838,8.36392228738423,1,11.549548569778
"22",4.71272266322814e-15,-9.74011210146537,1,-4.49712449347487
"23",8.88093864000681e-12,-0.771774769520647,1,12.2848934181211
"24",0.00378118471109154,-1.67843776175862,1,5.63792805255328
"25",3.49309295763233e-28,3.89414386223063,1,5.90096399453591
"26",2.36133017105332e-27,-5.44028334330758,1,-8.19275386004818
"27",7.83647178220421e-27,0.573225153823022,1,-10.0038154668144
"28",1.29350651280009,3.18583713591431,1,10.1931925902952
"29",3.55027469927454e-138,0.885862174249095,1,-3.16248570425225
"30",3.78253229214294e-11,-3.97912353195324,1,4.19459850727864
"31",6.5516710794754e-26,-1.23297451914857,1,-1.46113781010847
"32",1.18912871500663e-12,4.56686865237283,1,1.06762546651177
"33",5.36290233428644e-13,11.216761962203,1,0.920882378186049
"34",7.97113182265017e-10,15.7165237928651,1,-1.9866384684086
"35",4.86119374054975e-21,-4.24977161662003,1,9.45755680508224
"36",8.19116899482136e-90,3.49897517990861,0,4.27586056316214
"37",2.20199147518131e-114,-0.52976203940174,1,10.2215685263199
"38",7.92379057707044e-41,-6.92642606262993,0,0.542560409722531
"39",1.14550007444836e-08,-8.90604836336124,0,-1.55415815628514
"40",1.2530648034196e-05,-5.55669954591602,1,11.2234093965877
"41",6.85614611139225e-31,8.27639736078068,1,5.83544293256631
"42",2.01523019644845e-22,-1.20175925038573,1,1.24320771253345
"43",0.0267989689967786,-4.93062048609609,1,4.19037508450927
"44",7.10488604392098e-13,2.43275576499911,1,-0.214229481225914
"45",9.25439986774969e-49,13.7512439240598,1,6.85765239189645
"46",3.37278184733615,13.074613979342,1,-6.54112332819024
"47",3.49087709586294e-79,-2.55115628911263,1,0.678841711155844
"48",0.12261831554061,-4.11767343780015,1,5.9347310827035
"49",6.73000183285079e-102,-3.46385723020101,1,0.163911397950932
"50",1.43128618902091e-21,8.69945182778688,1,9.66820603564025
"51",1.90134436321361e-88,5.64393167261128,1,-1.84927255610873
"52",0.00300356829267588,1.0773927856865,1,-3.57044972809927
"53",2.21591871849734e-06,-10.4638642295085,1,11.3527555548771
"54",0.000408753843037564,6.15130462603787,1,4.6280491523232
"55",1.03870969699575e-24,12.1391274614357,1,2.97647920384937
"56",1.69285369730781e-17,-3.93287450450036,1,0.327855040472838
"57",4.00589782314455e-11,5.03664710970426,1,-0.301485306585278
"58",7.09121626030578e-24,3.24765927987527,1,-2.03100255274271
"59",7.23958457829834e-11,3.53197051193106,1,-1.2415720294763
"60",1.02815638100255e-25,-2.34955551403055,1,13.2215697163955
"61",7.5172471202505e-08,3.10199580265354,1,5.80199730193929
"62",5.42861488501239,-8.4453005482928,1,-0.311229833633634
"63",5.32093292203882,3.26887758586374,1,-0.858933295123104
"64",4.21033368756813e-71,3.72176433233632,1,6.1406524538863
"65",2.96327077193971e-08,1.39307368459353,1,6.63723191036973
"66",9.11199927500578e-13,-0.561735166653126,1,-2.38004144682392
"67",2.88222673986741e-12,-1.34897468578148,1,11.6754249327777
"68",1.03005689537047e-80,0.0651675609004838,1,-0.0781484907077927
"69",8.76495571780905e-16,0.156760072061373,1,4.70056260368428
"70",2.06275112094437e-76,-3.29938905482233,1,5.23696407351172
"71",6.64764538974949e-08,17.5596286567492,1,3.83984847240161
"72",2.85746107261256e-50,1.36448937488649,1,2.56915074402017
"73",2.5166665890632e-16,-12.2726030933738,1,-5.26805721603506
"74",8.58039768957112e-21,-3.94210642547216,1,-6.46769914392836
"75",0.000359973147949728,-4.81875101937655,1,-14.7950828038071
"76",8.32295961342014e-16,0.164225143198684,1,6.45964435835505
"77",6.96104804992205e-16,-5.52463955364937,1,7.30233237820241
"78",1.56916748500085e-19,5.85103126205015,1,-7.77078940284692
"79",2.54338902817584,-0.851400389927796,1,-0.248757745164886
"80",4.37531101071252e-08,-3.64742689306236,1,3.975402654626
"81",5.32596295524217e-09,10.3884221560315,1,6.64178712655527
"82",5.88345367234714e-27,6.09586727228053,1,-7.64205734192689
"83",2.1360895373721e-09,2.69988406958711,1,-6.19000673767554
"84",4.85457845918276e-25,-4.28424823902229,1,5.01202986079603
"85",1.69054854571622e-62,-1.44347022271823,1,-6.03903393009159
"86",0.000228668449862997,5.5289849202541,1,-14.263035588992
"87",1.03608733494252e-34,15.0333817973979,1,-0.0514605161686006
"88",2.25760999356942e-14,-3.50291370793743,1,-0.0294690662123611
"89",0.890256406310481,-8.69682063024695,1,-3.14546614117654
"90",3.99936925589568e-12,-6.07451520161367,1,0.129633600510243
"91",0.00462533596775313,-4.70225614364113,1,4.21116092693856
"92",0.0121014260093103,-1.17859187957508,1,-9.02835726025634
"93",2.51557413389208e-21,-9.42089413197946,0,5.2289420423668
"94",0.982991817773456,-1.32853649425603,1,5.60489471690919
"95",1.58731975840053e-05,-5.75864653413271,1,1.48415396421245
"96",0.0748416589304226,-1.54270205389531,1,14.4134601085317
"97",2.42430295644884e-42,1.75855926562441,1,2.73600960340222
"98",1.01349513368562e-25,-3.564001364316,1,-0.772713655835013
"99",1.75005315908181e-58,5.19844782196866,1,-2.79204848748491
"100",7.85005796467495e-05,2.06635559904726,1,0.993770481131375
"101",6.84946484859025e-22,-5.60172349060846,1,1.16862683862604
"102",8.21447307078331e-34,-4.80184440527271,1,2.44602120442802
"103",2.61145764881733e-88,-0.352100704667508,1,-3.2568773584894
"104",0.000215186358850773,3.41876648347124,1,5.72335855882526
"105",9.31618635542381e-44,6.3214902857512,1,1.38978569709749
"106",2.50389939340706e-18,2.78741413268972,1,-5.66927552878785
"107",1.46620603444216,-1.51040259563769,1,0.413650109943983
"108",5.42444475876549e-20,-9.03345680397943,1,-3.65473026075208
"109",0.0335734423233887,-7.24674040972119,1,-7.20415426375512
"110",1.39174078521878e-13,1.36406402301453,1,2.730482820844
"111",1.39587731555865e-98,-3.58215995987355,1,2.49927259774125
"112",8.67824388209676e-26,7.78061487875166,1,-2.29458480981026
"113",0.000175895973297618,2.236798665252,1,-9.19481653364517
"114",5.70174507045528e-16,-2.8253005053018,1,7.60060490487414
"115",9.95203857191293e-06,-3.75402129165882,1,11.4218570703504
"116",4.06289763888536e-67,3.3262512403139,1,-3.453893661842
"117",0.000391421748811667,-4.41494122751151,1,3.04251182055349
"118",2.98470525435342e-27,-0.099773038062506,0,-0.667312864472206
"119",2.61693442639152e-05,9.98203041595447,1,-5.44131835584825
"120",1.34035572889165e-06,-4.05940628841208,1,-8.11230638793662
"121",2.22902611335856e-166,-0.246259841407121,1,3.35814723621701
"122",0.00639549513012986,8.34663220180189,1,4.80340392877742
"123",9.82970100115328e-11,0.598987036633871,1,-0.256518738857256
"124",6.21254032861041,5.90698924311214,1,-1.84112743746985
"125",8.89701735719008e-146,-13.4707627439745,1,-6.7139902431564
"126",8.96037941939189e-13,0.980403511693789,1,-2.28686537172041
"127",7.11792744197188e-19,-1.34918505610065,1,10.8603634073709
"128",4.6845572841767e-37,3.54571828179645,1,11.3983340598857
"129",7.00522482709032e-24,-0.760450604892253,1,9.85377547665728
"130",2.01909508755947e-34,-8.43009044611964,1,-0.65152200654647
"131",1.89969662818557e-61,13.4660537633959,1,2.22936918704427
"132",5.2145218739324e-06,6.73384924073702,1,6.18522899391673
"133",8.30732955839336e-59,8.00820776595069,1,-13.7678893098486
"134",6.41087634204797e-30,1.9280949132281,1,-4.48850394665106
"135",2.48551229230532e-13,-1.32872586585836,1,8.94345564184339
"136",6.37862637098055e-18,-1.66264304385388,1,6.66081866838232
"137",1.03107313285203e-46,-1.191654665633,1,5.88284506522995
"138",5.90819016621276e-29,-0.0536875159281933,1,-6.78686307640902
"139",3.49700144347244e-35,1.15459424373609,1,5.66919664368833
"140",7.7842314381249e-33,2.86310169269035,1,2.77758644549782
"141",3.23333244035779e-42,4.54476054059953,1,1.24209295845454
"142",3.85483547396156e-06,-5.73136600801456,1,-0.527072418823133
"143",1.59662985295593e-19,-17.2740161274701,1,-7.73849379258751
"144",5.17791458598371,5.67584150549148,1,0.650542371805491
"145",8.12684249593906e-20,7.55907238372081,1,-3.28001152638473
"146",2.88587509240965e-15,5.67400313404353,1,0.64745312548506
"147",2.63666399953081e-09,3.90142461681574,1,-1.59458337981904
"148",1.98232255486132,6.68406871261306,1,-3.33242274127678
"149",8.5039357581314e-18,-2.04875743155507,1,11.6448885906361
"150",8.97941639993036e-05,-3.15431861880639,1,5.16948246961923
"151",1.50939691982442e-06,-7.05590836983713,1,6.67697736170497
"152",1.17983467477295e-40,3.08608655873618,1,-10.1545873512911
"153",2.52833772214183e-06,0.00296125916405019,1,7.20918553015365
"154",2.2364070084689e-13,10.9984413879581,0,-8.54361733976313
"155",2.10623157838629e-24,-4.77877104327673,1,1.32821864162027
"156",1.18957179818206e-08,-11.8326437530544,1,20.3031581363196
"157",6.05308442714673e-05,-5.56780303964938,1,4.14359062742472
"158",9.60241707722215e-15,1.52698516792961,1,11.8028349373189
"159",2.72044003293351e-48,-9.3717018252254,1,-7.52932510243894
"160",2.28601638221115e-65,-7.1829321057503,1,1.36927445115905
"161",1.19039810292472e-19,-0.799129153254506,1,7.13106096914972
"162",8.85816846381297e-24,-6.16938455227811,1,6.85408553921757
"163",2.94710213841514e-37,12.2411892967942,1,-11.0390909038428
"164",2.63247484351616e-34,1.7032643701926,1,-3.21225227931237
"165",6.03414998211082e-39,-1.14573464343802,1,1.64065091103886
"166",0.314988554852854,0.167505633664429,1,5.32318211731589
"167",8.17623790293941e-42,8.14073710761227,1,3.14307417283489
"168",1.2790752141893e-20,1.12867762545519,1,0.372629747398346
"169",2.84700123991275e-06,4.08550475140729,1,-0.453230898765058
"170",8.36088957554252e-18,7.07924338754295,1,-2.56266202577476
"171",0.0011412217190894,1.25099101693061,1,8.87604648715081
"172",3.3492921399136e-08,-1.63799804450983,1,-4.54874023748791
"173",2.55138327842184e-74,7.72526466117671,1,0.674421621373188
"174",5.03245277250857e-20,-3.14050981655538,1,-3.76791879376338
"175",4.7966586584575e-33,0.114415782032104,1,1.33894676451983
"176",1.29889031778232e-24,-2.47614816915052,1,6.29508323249722
"177",1.33583561359917e-27,-2.39540576237632,1,6.83483523983666
"178",2.25377311563314e-46,-0.255148615863169,1,-1.620314506793
"179",0.218409451022286,3.99640318836766,1,0.565366909271785
"180",1.43338290932379e-22,1.17202608724302,1,-0.0602713487869018
"181",1.08329696923293e-23,-4.526362167454,0,7.54727387798586
"182",2.28093912783193e-10,-4.74104710668223,1,2.5154544750871
"183",1.27322282261022e-45,-1.85142269394419,1,1.43230421377823
"184",4.74020586527494e-45,4.09844959952778,1,7.43121852141282
"185",7.21160598267147e-70,3.20954986590685,1,-10.1331717196947
"186",5.87221240987885e-72,-9.2193250351295,1,-3.96812779197211
"187",0.0120679517469506,14.4591603530403,1,7.89788270354377
"188",1.74254211771637e-36,7.51222824109543,1,5.19801545848633
"189",3.89440794304887e-13,-2.1356926712723,1,-1.9212000171388
"190",3.76349965626624e-22,9.22395404098808,1,8.50596847679675
"191",5.02954686089204e-38,-3.46435572042958,1,1.8904603504402
"192",4.68731438506928e-95,2.25406660887563,1,-1.64930806878178
"193",3.86741910611883e-06,5.17761143599509,1,4.42174636467628
"194",0.0502098951843672,-6.83657624165871,1,-0.204198871160637
"195",1.2227647258244e-10,-11.2494887578375,1,-6.49430117451459
"196",3.45617426329402,2.37293541513479,1,2.36144346294974
"197",0.00504984751914201,-1.20961835090347,0,13.3734156823273
"198",8.0504984960461e-38,8.09569973285719,1,-6.83192673415483
"199",1.33506211929187e-06,7.0390163191162,1,1.41746063138372
"200",2.45510742405509e-28,7.00482858314478,1,1.07795476250563
"201",9.38329878759836e-50,-2.89149483776765,1,10.6861873046906
"202",18.1299519392391,14.0886036824356,1,9.92748082275155
"203",5.88956856821151e-20,4.61692062035207,1,-2.44297778132169
"204",2.16279874875822e-18,-0.889232047576871,1,0.374128209808284
"205",1.3075270157563e-07,0.546391378473306,1,8.50082257130346
"206",0.000390500570025183,-2.59587651443433,1,0.0396087230885209
"207",8.31072294486567e-21,0.499052413445613,1,8.46073462838718
"208",1.62851908396203e-44,7.90017877643378,1,2.69163783158623
"209",2.3396215141754e-110,-10.0299644338023,1,6.64995248324595
"210",1.15850029555615e-08,-3.28570525900285,1,1.63663220978625
"211",2.1957576859062e-10,2.56653191320014,1,4.99946119476877
"212",2.08254227824257e-29,5.02719936214076,1,4.09724805877647
"213",4.29379661302415e-07,-9.08824023778627,1,0.153863888296761
"214",5.22925087870222e-104,-3.97584974232499,1,1.59191026506079
"215",1.40424829841389e-40,0.811826668202253,1,-0.814498650193034
"216",7.35707995967314e-60,-1.41108974990976,1,4.38447356516514
"217",3.45953944425855e-13,-5.8726532575401,1,-0.482235526514416
"218",0.00010622390215159,8.33206346067569,1,10.6813134903383
"219",8.17450911288919e-55,-4.91207213537179,1,1.11756755874399
"220",6.08887544285028e-19,-4.07978394562121,1,-5.3091677755437
"221",0.0118914421407987,-4.57816388185264,1,-12.4540953269708
"222",0.0148573145469955,6.00712060093723,1,2.77630105368202
"223",1.3084161509978e-22,4.57064466203478,1,5.42864669383212
"224",6.8525016718168e-05,-6.39268147602518,1,1.56373014488964
"225",3.16924652163347e-15,8.81329707428164,1,6.72099856413813
"226",3.55634057079378e-21,-3.76198336835292,1,-2.55097651758466
"227",1.40977865017842e-14,9.51318282608229,1,-9.87580978448155
"228",2.64325372033659e-29,8.72175540669314,1,0.611839689331939
"229",0.302731825817011,-1.00289983522376,0,-4.27114010203431
"230",1.90047065021948e-101,3.21990681364244,1,6.12786496831995
