"","W","R","X","Y"
"1",9.40122053328532e-11,2.05105208130384,1,5.61860304183918
"2",1.43400160016479e-53,-1.7308101190755,1,7.09336962145919
"3",2.06194918093257e-05,-9.43523372249639,1,10.1678210160089
"4",3.18969089008945e-12,0.315690893300032,1,4.5311689278271
"5",1.43286603922831e-54,0.530313595880963,1,0.246136495169089
"6",1.92838530795873e-05,-2.88425571668364,0,5.9201070423848
"7",1.99155579423601e-49,-2.30067959052993,1,-0.131418826146321
"8",5.97834243858225e-27,-2.59445064959522,1,11.8163569021973
"9",0.000249228838300304,0.536775679862771,1,-0.395731447321751
"10",1.23017439212478e-86,5.23602965085192,0,-1.7794938235645
"11",0.299112137495262,-5.82390404026779,1,-3.1230176672077
"12",9.47749957903723e-15,1.89681159152604,1,-2.10239060248632
"13",4.84879059723716e-34,-6.23249267922312,1,6.48252977521285
"14",2.26239130525665e-05,-2.87759531118863,1,3.16221314572648
"15",5.4477556780913e-23,-1.22474477407969,1,6.18462389606518
"16",3.48985400377315e-81,-1.16171802037654,1,3.09204934916876
"17",2.0287486220945e-40,-6.49898298263581,1,-2.68816004801296
"18",8.33406472323966e-31,-2.94986308935514,1,6.18873220340575
"19",9.81106038593335e-39,0.305464664514941,1,8.8742360254005
"20",4.6123780301938e-29,17.2624995137404,1,3.41456833650338
"21",4.34904126646378e-26,-4.91563077162273,1,-4.45301128179319
"22",5.09946557285925e-41,-0.0640701346136545,1,-6.35512944265967
"23",1.03017501963535e-32,5.91591636361558,1,2.25722539423951
"24",6.15496722599302e-13,-4.124878880576,1,-6.13466767072456
"25",0.00282125682200147,-9.15683711905542,1,7.57444359732677
"26",0.000611073734235429,-0.265322100520476,1,8.9547999265023
"27",5.13722788716424e-06,-8.05871217397296,1,4.05924946481726
"28",0.00828433109819205,-1.63435500193875,1,6.90339515305816
"29",1.10126972312983e-24,2.10993942711729,1,8.61758017022419
"30",3.34758293837308e-05,4.88381867934845,1,-8.09045690585791
"31",1.29169120348864e-30,-6.82878785235123,1,-1.86993660611772
"32",5.33699371781635e-29,-6.97951691001645,1,4.45104075636016
"33",2.9093323386416e-64,-0.27946152955802,1,17.5293819828809
"34",1.62265601902143e-07,4.72072487312912,1,3.18707048324708
"35",1.35976600325993e-06,6.42746786516502,1,-4.67887880514119
"36",3.17336071360287e-36,-14.4367946107011,0,5.45800897070841
"37",1.58991279953892e-09,12.8739598970091,1,-3.11957323040928
"38",1.15269708784345e-16,-2.88532640162145,1,-4.93428563492223
"39",0.00237035907087979,-0.97239300317912,0,1.63057774828953
"40",2.95871653505027e-07,-9.88778249032464,1,2.63617483454435
"41",2.36068317067899e-13,-4.7843978788136,1,4.09082218291929
"42",8.94376130191396e-48,-5.23943321726728,1,9.46468353020085
"43",0.0952893458729595,-1.50262919834345,1,-2.21270405399872
"44",2.91172521345467e-27,1.09562696687563,1,3.19552261054763
"45",1.04087310169547,-0.111129143004414,1,8.8981484327871
"46",2.00130157193083e-11,-3.38043226968378,1,-5.01632331888173
"47",7.61896882441171e-45,-6.07312538065524,1,-5.38508883018189
"48",0.163771253404567,4.90766357322045,1,2.16357731058354
"49",1.05904279112576e-95,-3.32718354206269,0,-8.6395349513152
"50",6.04785946080211e-18,1.15148642131692,1,11.0602460481447
"51",3.69372039525277e-105,-3.71433941397512,1,2.23225029400947
"52",2.82207948782885e-40,6.7925618757704,1,3.48380690861359
"53",1.73384181393938e-06,-1.69439996128596,1,15.7522079238017
"54",0.0136894970853084,0.584034502714988,1,10.038714627213
"55",4.70318791642952e-13,-1.17806357210659,1,-2.03278241883839
"56",1.30896151592598e-23,6.66387270703964,1,5.45756748558908
"57",5.5975905410786e-83,3.40973390137986,1,2.38273543861055
"58",0.763446385428049,6.42915605924663,1,-6.57039873318604
"59",3.66254463286111e-11,-0.211499427395911,1,0.184796516966145
"60",0.0751811221803871,-0.108005004552826,1,6.51983108257299
"61",6.56514344671107e-11,-8.74735035896205,1,5.08269431408381
"62",5.26819056546712e-72,-1.08901327762187,1,-1.5891256922245
"63",2.7403763922483e-67,-0.686782895410944,1,-1.38779757108078
"64",2.25048588696192e-10,-4.14455191233189,1,1.30615733011601
"65",1.32292811885256e-09,4.06805514196736,1,-7.58905949390598
"66",2.26110962232258e-132,10.773110009691,1,-5.63919213874577
