"","W","R","X","Y"
"1",7.45642648600508e-22,0.444920932547886,1,9.42507386508151
"2",2.08106377557121e-49,4.04524236680752,1,-9.61519469351455
"3",1.57185331326913e-24,3.83493374557818,1,6.5617170128952
"4",1.65903255679559e-61,-5.00025333349804,1,5.42235621989543
"5",3.0047727647707e-92,4.69746486680017,1,3.55849101931053
"6",7.02428458905191e-21,5.99025895141863,1,10.2105159114235
"7",1.18215949184988e-60,-0.938495090253643,1,3.68652466947216
"8",3.79922107592677e-93,-2.91087104855492,1,-5.10631622828302
"9",5.46060955642748e-18,2.45575320098716,1,4.10913851324768
"10",0.0804574552498244,-13.6049804898195,1,-5.81811173395962
"11",0.059239706705716,2.53669314808259,1,1.62749899148987
"12",4.71828062788297e-51,2.39385891429194,0,-6.91482518487776
"13",8.84517680822897e-09,3.72176257671212,1,3.52467063605518
"14",1.41110502831851e-34,7.69516018410108,1,-10.5338635712675
"15",1.68288428899861e-16,8.01360767627258,1,-4.87436092510652
"16",3.99332218373518e-22,10.5310109943981,1,6.33339207818207
"17",0.0406419857764729,-2.64567454999378,1,9.45039014704891
"18",1.41103493056667e-08,-4.11797199620437,1,-0.295547196374723
"19",2.0161587071248e-33,-1.17157739325934,1,4.6587420106378
"20",5.87418515648651e-06,-0.176272760974957,1,0.649683044890446
"21",0.0389303861563204,3.80251138038468,1,-2.9446137267543
"22",1.0351942846609e-12,10.6471549125348,1,1.23299956712009
"23",0.020974758566582,7.09359337097134,1,4.83043985477914
"24",5.25228489610143e-11,12.6704784795714,1,-0.00781843144669936
"25",0.00268145916178165,3.37567555626201,1,-0.501928799874123
"26",1.72449044548797e-09,-5.10287061707495,1,3.37846802931402
"27",5.93744129068237e-12,-3.07820823928946,1,5.06830144659789
"28",1.55076799797862e-12,5.1058439915365,1,1.84471403077115
"29",8.38757204228694e-17,-1.37059287317844,1,3.00493495766074
"30",9.5167458101729e-19,0.918873556177222,1,-2.32712727428617
"31",1.90774430236731e-05,2.97260686300909,1,6.64630378277706
"32",1.5672984006735e-06,-8.51270610783691,1,1.83615475559021
"33",1.68730020144194e-11,-8.87514534631399,1,-3.00058559129465
"34",2.80574038217265e-12,12.8051421173582,1,-1.28693680981288
"35",6.33382938167646e-09,1.25661690609301,1,8.99386781792111
"36",0.331943995898657,-0.111488107258486,0,4.51829585985651
"37",3.67140821753309e-36,-0.922565391074824,1,3.7588887722708
"38",1.48985888820089e-26,-10.3514774514025,1,1.23087260019159
"39",2.25482882332481e-103,1.95393901736955,1,13.247762676658
"40",8.65872130075111e-61,-4.30284005894537,1,4.8318457481905
"41",0.00769556812889529,4.26917774062211,1,1.44297206875308
"42",3.06919764278282e-05,-5.26647951444109,1,6.32966229591867
"43",1.30988194288479e-10,-1.51585064848314,1,-0.0336385778825483
"44",1.18703983096852e-76,5.35859355068899,1,-4.13242819468844
"45",3.2132684391612e-09,-7.00716820279572,1,-1.50573121323282
"46",1.24834043648662,5.63266257673025,1,8.73791202913795
"47",6.64877065486176e-13,-6.74398811223661,1,9.10390451233523
"48",2.68867732135942e-20,-8.54125537116888,1,9.46967068288055
"49",4.60447465847633e-13,-19.5821091799168,1,-4.20568474006078
"50",0.196782465394181,12.1102324899181,1,-2.49406918530485
"51",2.73160889321334e-18,-6.0084724372226,1,-0.15334184851427
"52",3.64112804645921e-13,-9.22546341991954,1,-4.75621851848346
"53",1.53906512606724e-42,-1.49798942042963,1,-6.71423577476368
"54",2.6754036260823e-10,-8.28707196524291,0,4.00448233854848
"55",3.5439805302799e-11,4.3386476867828,1,0.985136052869902
"56",1.17599669526973e-25,8.13872818716633,1,3.44890075324556
