"","W","R","X","Y"
"1",1.92370294462765e-26,-7.67863091029682,1,3.25215118743716
"2",0.0423082755422236,-5.27958520704599,1,0.191747013591154
"3",1.49072389094812e-24,10.4078863364445,1,-2.42253762037778
"4",1.42038746040407e-99,0.209571570969542,1,-1.75426332934222
"5",4.26192918570912e-28,-1.0244107255912,1,6.07442955921743
"6",5.9493723268316e-31,-0.511303690280163,1,-0.296478296819799
"7",0.00301125803386239,-10.1856719173527,1,5.23064101945581
"8",0.0362541634603701,10.507794064453,1,-0.876922512566308
"9",4.42906255626528e-40,-7.23979444812394,1,-2.15820154466988
"10",5.07841656767076e-90,7.11824970770375,1,-0.607989630394176
"11",2.77170493173322e-29,4.06509836473624,1,7.93255516772267
"12",1.57375146969909e-45,-11.5068826012954,1,-2.72515660525448
"13",6.47969496515239e-81,-3.671824913455,1,2.76697868331037
"14",0.134780381207117,3.29833283487329,1,-5.36883909620545
"15",1.23727428855854,4.58575703050368,1,5.43117662615237
"16",5.26986426653141e-20,3.59427730072198,1,-0.159053608437528
"17",4.07658053827992e-22,6.55685273649893,1,-4.12154818325999
"18",4.9078478245479e-19,-1.92514612930029,1,5.36608197697455
"19",8.51567445870086e-14,1.80223723947938,1,3.30853117520635
"20",2.05043693757438e-17,-3.07452854656031,1,8.07448416524821
"21",9.95335875390354e-29,-5.29616588349695,1,2.14591475469467
"22",1.78123352571552e-95,3.71114292334751,1,0.590501488280934
"23",0.000140573116226955,11.2967507715609,1,7.27775290600069
"24",1.10248605666001e-16,1.1105369852266,1,0.215526014808264
"25",8.92176657538418e-19,-0.663449430383055,1,13.2844483729011
"26",6.73782026671986e-11,6.83050248343544,1,-1.99656125524108
"27",1.47159148117383e-19,1.63804786316589,1,3.01045092332295
"28",3.3407792128668e-69,-4.68399127263946,1,7.75600143029138
"29",6.06952880243522,13.8643900878287,1,4.8314604681053
"30",5.2003819727105e-23,1.37563315207812,1,21.1205764896
"31",1.88081249984674e-09,-0.130366240385478,1,5.91911277312554
"32",2.65670840817745e-49,15.748163541911,1,-1.6312804477263
"33",5.0336958401321e-27,2.89684730990274,1,-8.90589274352949
"34",7.22724946050264e-23,2.51591411755511,1,8.36394913822499
"35",1.34384026463166e-40,-0.630880674410054,1,7.37419774367401
"36",1.61598840289918e-08,-4.68791857274572,1,-6.29905226766098
"37",0.0208222768126461,-6.07219772377374,1,-2.3017864362018
"38",9.83257668017917e-13,12.044921521995,1,-0.215861880972987
"39",1.58588578175632e-46,-5.05272488551798,1,-4.1797556745211
"40",6.20932782510522e-06,1.14860897547896,1,3.76490639419123
"41",5.29383516511542e-17,9.44773373153044,1,6.68726307993586
"42",4.1982965487788e-44,2.55554896954734,1,8.93282552730972
"43",3.33373983259717e-48,2.48911402194172,1,-0.141972425278714
"44",1.0924927391151e-08,-2.57473298366316,1,2.88841891783877
"45",0.0435987130757338,2.98749283949081,1,-4.03032580052085
"46",3.15193688273833e-06,-4.68354905156624,1,-10.2458650446392
"47",1.13678418668326e-10,-7.94903844432828,1,-0.493583310956361
"48",1.06780792909495e-39,4.57509466511858,1,2.37301101975292
"49",2.1495534532867,-2.43807992612626,1,2.42557011571427
"50",3.89999301491218,8.2424022290764,1,-7.91160664501038
"51",2.52011532896537e-14,-9.8640631590626,1,-10.3064338473505
"52",0.00147037686727842,13.7188342139886,1,-2.39914994542984
"53",3.86483922575311,-2.51679618236602,1,5.46593086354219
"54",1.20725133793807e-73,-14.2425708571223,1,0.71808429709045
"55",3.99052977451203e-34,-0.940503211121339,1,7.58275236970057
"56",9.33652376712864e-59,5.50455915200309,1,1.3783328593198
"57",1.93554484573578e-08,8.26733162704278,1,-2.88230940523825
"58",5.35354133093104e-06,10.2284973658203,1,7.07128137846382
"59",1.10178596926357e-05,-7.26284922851031,1,-1.82799465083236
"60",6.25580844139672e-155,0.997246909011059,1,6.98219893153177
"61",9.13576168973968e-13,15.0504821481291,1,0.52982844247132
"62",0.0262637854264527,-8.08280016107547,1,-7.03981564810226
"63",5.09653204795232e-16,-4.86159507330336,1,-3.95815770048497
"64",9.21321030284415e-23,-4.37980509632922,1,2.78789453957111
"65",1.42129790900421e-20,9.58588244824394,1,-6.85558369958077
"66",5.7696927788942e-27,-0.427351117602185,1,4.24282856062068
"67",0.000558567059772504,4.51747652339031,1,1.54936751917325
"68",2.22019378121946e-13,-13.463618044637,1,-3.15239218915198
"69",8.11801984292772,-9.91013827948025,1,-9.74062443102646
"70",1.42399095986733e-06,5.13759890904478,1,5.94442795544879
"71",5.44861165855426e-63,1.60587866123673,1,13.5222621873577
"72",6.78070095683652e-06,-2.48359024681804,1,3.36245041171205
"73",1.18113882338887e-05,-14.5825515679697,1,8.63550852895904
"74",8.82091147985446e-16,-8.13379673667474,1,-0.472867220745098
"75",3.84515083945205e-10,-4.14684542962302,1,-2.41355419694765
"76",4.36099218117659e-05,-10.6738905289708,1,-9.74944979434074
"77",4.98323689986205e-12,-6.63261688053258,1,0.296792214378005
"78",3.93341039982929e-58,0.0933114513634585,1,3.6201422856653
"79",2.76394245450257e-31,-3.58208571468145,1,5.52412960237029
"80",5.8335584667701e-27,7.12449415478778,1,6.98390971160399
"81",1.50977714152864e-05,3.02407633586114,1,-2.56564876306124
"82",4.42537586656798e-28,2.56919304225075,1,1.38230790922658
"83",3.71275184461244e-06,7.11776437278805,1,-5.08013077173422
"84",3.74322126973755e-26,-1.82846171198158,1,0.848508518151835
"85",1.12155051545455e-17,5.55510455812811,1,-4.7551852571098
