"","EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
"1",43.8617414840216,5.52526154979865,70,58,65,56,39,74,85
"2",33.4096849533329,4.72427268924243,70,57,63,53,45,82,95
"3",34.9171224686936,5.05470976530285,70,57,70,65,39,80,85
"4",35.7631211465896,4.61175039426498,70,55,60,57,30,76,90
"5",34.0879799766415,4.58297695397208,70,60,65,63,39,86,85
"6",34.1581601643157,3.83582483484503,70,50,66,55,37,83,88
"7",39.2444180208717,6.73786413507696,70,63,70,58,37,83,90
"8",36.6491343223385,4.74592264981048,70,60,58,65,45,79,91
"9",37.4579728788467,4.02628137675152,70,55,63,53,28,73,85
"10",43.5699343219881,6.11119894662547,70,66,78,72,50,85,91
"11",38.0709586909871,5.97349905642351,70,52,68,57,41,83,85
"12",45.1502553493922,6.25712867584738,70,63,69,67,39,76,93
"13",43.8443557779687,6.77628758324976,70,52,68,54,35,90,88
"14",37.9720616204155,2.31683147774981,70,54,61,62,35,80,93
"15",42.6882012004298,5.65986307514568,70,64,63,59,42,79,88
"16",38.4030415339651,6.17944966685031,70,60,70,59,41,79,92
"17",34.3185978307437,5.39351377646214,70,56,72,59,43,76,89
"18",36.0780151013884,3.81014133291967,70,56,68,53,42,83,88
"19",36.9855327331973,4.64347263471135,70,58,70,55,46,79,85
"20",39.9644924484998,3.53449195605561,70,68,70,55,40,82,89
"21",39.5192510788722,3.90926984790444,70,56,60,61,41,86,84
"22",39.1160254927165,4.34274578436827,70,59,70,62,31,82,89
"23",40.9178941624351,7.26294100394207,70,66,68,48,35,78,88
"24",32.8360113502214,5.08769002947214,70,62,77,56,42,85,90
"25",40.8187505927657,5.76752300161673,70,60,66,62,36,76,92
"26",37.5525783137073,4.3868425360355,70,65,63,58,47,80,92
"27",39.2568396872201,5.15250296991098,70,57,74,55,43,83,92
"28",38.7752351573882,4.40829255322869,70,51,71,46,48,78,86
"29",34.0508422126869,4.03929503289395,70,53,67,56,35,80,91
"30",36.171808134664,4.41504200508281,70,60,75,61,41,77,89
"31",34.3874469322942,5.65667288934098,70,61,72,60,48,80,91
"32",39.1561316592527,4.70975041200631,70,53,64,58,44,82,94
"33",37.331958633308,5.90409772892849,70,54,65,53,36,85,85
"34",36.7645996960849,5.19902022370265,70,56,70,59,50,83,95
"35",35.738528621974,4.94842519312246,70,61,71,55,35,70,91
"36",35.3136223711442,4.0917948205139,70,57,65,60,37,81,90
"37",39.9925403342659,3.85752166058685,70,65,71,62,44,86,91
"38",33.6846098235602,5.99032493576475,70,52,64,61,45,84,90
"39",36.5731365076762,5.11227327771342,70,57,76,68,46,85,92
"40",37.9449847146637,6.14963167416121,70,58,63,67,36,75,90
"41",40.655651603522,4.08950467610054,70,56,63,50,39,80,87
"42",34.9020487639435,3.89618028348436,70,60,68,53,35,72,89
"43",36.1437017454138,3.36513269367109,70,50,62,58,41,89,93
"44",33.0653419821718,3.38361750579482,70,65,70,53,44,88,95
"45",35.8269627056522,4.16326299251332,70,66,63,56,46,93,84
"46",35.7954201607151,6.0929991155745,70,64,70,61,51,85,88
"47",41.0515527427689,6.23509818020155,70,55,67,55,49,85,91
"48",38.7735700812677,5.17206660164655,70,53,67,63,32,77,95
"49",37.3015763668857,5.120493170239,70,62,71,66,40,75,85
"50",39.7932159865603,5.55753267033483,70,59,70,55,40,78,89
"51",36.2117729543004,5.49138316203117,70,55,62,54,37,76,92
"52",36.976995685862,4.93098737562343,70,66,58,48,41,78,90
"53",38.1014590196369,3.64920368508613,70,62,63,58,44,83,85
"54",42.1214876354128,5.79935757118366,70,52,69,67,36,76,87
"55",39.1712207875851,4.67990592297658,70,52,68,57,38,84,88
"56",38.4431081461237,4.64304881062201,70,61,64,61,41,84,89
"57",32.2963952673242,4.48927206215294,70,60,73,56,43,81,92
