"","EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
"1",34.6996118939152,5.79004563477825,70,59,63,51,38,80,89
"2",34.5506249674949,5.08712746486342,70,60,62,61,32,82,94
"3",36.5753944422318,6.87611212333979,70,62,66,58,35,82,85
"4",36.1671849105123,4.40120950339746,70,58,67,59,38,77,89
"5",38.3089206952849,3.16108584442161,70,58,75,58,39,84,87
"6",33.4393824250984,4.26749385138091,70,55,66,54,35,83,91
"7",40.5759607227506,6.82522212938004,70,54,63,58,43,88,92
"8",36.9454289713049,5.58400668601327,70,52,59,62,38,80,85
"9",36.2557462069908,2.99565985502551,70,63,75,46,40,81,94
"10",35.9111893277045,4.61926218705322,70,61,62,55,43,82,92
"11",40.8327116448025,6.56518410590029,70,57,67,63,42,84,84
"12",35.5933085590622,3.15972247072489,70,58,71,53,42,74,85
"13",37.2131623050847,3.05200625549698,70,58,67,50,38,78,87
"14",36.2018846507432,4.34041367138311,70,57,61,59,38,78,88
"15",42.5357715858291,6.43270310909071,70,61,67,61,47,77,90
"16",34.4816510276415,4.33943934587446,70,65,70,60,46,86,86
"17",36.7676558240915,6.25660713976491,70,69,76,57,48,81,83
"18",29.1468834211978,5.77575147340389,70,64,66,58,35,81,93
"19",39.6636520774483,5.69759280971575,70,50,68,60,41,81,90
"20",34.877525661107,4.54038503331556,70,54,70,49,37,80,93
"21",42.2709788209825,5.08580136948418,70,57,61,55,39,73,86
"22",37.5467564296074,6.35043931443426,70,60,74,58,42,77,94
"23",36.1993337643593,5.53541073105729,70,60,67,61,38,80,89
"24",39.7792648937427,5.11725175704846,70,53,61,51,43,87,87
"25",34.9200043684216,5.44694347549062,70,60,61,59,50,84,91
"26",45.0459702091279,6.05954253926466,70,67,62,63,37,83,88
"27",37.6675734404673,7.76252892994963,70,58,69,51,35,80,85
"28",34.8799827653221,3.86915612210175,70,62,71,60,38,79,95
"29",38.2516397373098,5.43321356389468,70,55,67,53,39,87,90
"30",38.1086703344647,5.59738728738536,70,52,69,56,44,79,87
"31",34.2587069517599,4.75428040115066,70,58,70,60,40,79,87
"32",36.0492557640594,4.95868060690633,70,55,59,53,44,78,87
"33",40.1471776159186,5.24580423014313,70,58,68,55,44,86,83
"34",37.5043354196068,4.6655207899987,70,50,65,55,40,79,88
"35",37.0943206345102,4.48693685499065,70,58,67,53,44,74,89
"36",33.969008381876,4.42623971249803,70,55,67,68,43,83,87
"37",38.1482545971475,5.33072065099222,70,61,65,60,38,81,93
"38",34.5409104233896,4.7929594974729,70,61,62,55,38,83,90
"39",38.0851332828993,5.73332450698315,70,61,67,59,38,81,88
"40",37.2801140894485,7.46818719046552,70,59,68,61,37,88,92
"41",34.5746309676026,4.78206851227998,70,67,59,64,50,79,90
"42",30.9418549168048,5.12634886076552,70,65,74,66,43,71,96
"43",34.783827782708,3.88377244906947,70,55,65,54,41,80,88
"44",38.1486596825736,4.17575793349016,70,57,66,55,46,76,92
"45",42.1925910027241,6.16044720089591,70,59,73,65,41,81,89
"46",36.3907541478259,5.7890694507801,70,62,68,63,44,78,92
"47",34.0108079574263,5.45108304278257,70,59,65,63,35,77,91
"48",33.0803911161358,5.16004560303007,70,58,66,59,37,81,85
"49",34.0065051882988,3.8599669530046,70,53,68,56,42,75,87
"50",35.3049138208508,4.68370786591146,70,52,67,47,40,82,90
"51",42.2561735076047,6.41555830787101,70,59,69,66,42,76,93
"52",35.3566859452201,4.20861188155419,70,60,55,59,38,81,93
"53",34.4244228760663,5.91628147949646,70,63,66,60,39,84,88
"54",37.1478835996123,4.27542422816792,70,67,69,55,44,85,88
"55",36.3998665545827,4.40061857171489,70,54,72,57,39,81,87
"56",33.6881366529843,4.53194315750583,70,56,70,53,46,78,88
"57",37.7217641144502,5.94973481609011,70,66,64,64,37,81,88
"58",38.1433408471099,4.28145585827781,70,55,74,60,38,74,87
"59",43.691376848754,4.77950775921878,70,59,61,60,45,77,91
"60",40.5976071761528,5.90889814759242,70,57,64,56,44,82,90
"61",37.8436666801466,5.46288643983464,70,59,61,61,36,80,86
"62",33.3918741210925,5.43924863649968,70,52,76,61,31,85,86
"63",38.3954910727709,6.09626790972694,70,59,73,62,36,76,90
"64",38.0560491573264,4.29224892847255,70,55,64,54,44,84,85
"65",35.2304313487568,3.83239529530738,70,59,71,67,39,81,92
"66",34.439200122738,4.36408842321056,70,57,73,51,35,86,91
"67",36.2598036413217,4.89506211530873,70,57,60,60,50,86,88
"68",41.6180157121257,5.41403527192407,70,58,62,64,41,83,86
"69",38.6382330510013,4.59005848641928,70,54,68,58,44,84,90
"70",41.694885552124,4.97736608203788,70,65,70,51,52,79,85
"71",37.7490105339913,5.75807069255314,70,56,66,55,41,83,89
"72",31.1127441096437,4.66172761258942,70,62,59,57,47,88,90
"73",34.5728193313951,5.61002922479396,70,62,70,50,45,83,94
"74",35.5039447365486,4.4939786063098,70,58,70,46,35,78,92
"75",37.9153653064129,4.22335653616237,70,59,69,58,34,78,86
"76",36.1323782740046,7.73182601655822,70,59,63,55,39,83,94
"77",41.3731426023606,4.64235245542399,70,56,66,54,41,78,91
"78",39.6212664507912,5.19577028098031,70,56,68,55,38,83,95
"79",34.1411318751195,5.20213347606783,70,60,69,53,48,87,94
"80",36.9049735721084,5.08675846921757,70,62,68,64,42,81,89
"81",37.3422276218336,5.10225792924694,70,57,68,59,38,77,82
"82",33.8390203574584,5.04709659413273,70,57,72,53,43,90,90
"83",37.4679974364152,5.03918686253492,70,48,65,51,45,83,87
"84",40.901182641119,6.14635982043236,70,66,70,60,35,72,86
"85",33.5323406646883,4.24135617009591,70,67,62,52,40,83,92
"86",37.6481255594985,5.45984711933281,70,63,68,64,36,79,82
"87",39.4134345710455,4.6830943245542,70,59,72,62,48,81,89
"88",34.8036528117764,6.05159272089756,70,55,70,59,39,82,89
"89",32.1457056417437,3.26547006627018,70,64,66,59,42,81,87
"90",39.5172078124106,6.73718042823507,70,56,70,62,41,86,88
"91",35.9456861604404,4.81034734086378,70,63,69,46,39,83,93
"92",34.8511468180954,4.09034963922277,70,56,65,63,39,83,89
"93",34.1791244413873,6.12701613819172,70,50,65,56,47,83,94
"94",39.1904971279983,4.49852551149374,70,57,66,51,46,80,89
"95",35.6863885614854,5.88477110678927,70,55,71,65,33,73,91
"96",36.2518537011271,6.26371947598005,70,66,73,52,48,74,85
