"","EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
"1",37.8088179461126,5.41617179680621,70,53,67,56,48,84,89
"2",35.1100437578822,4.95995686131884,70,52,56,48,38,83,89
"3",39.6059794829568,3.71688293200094,70,56,64,52,38,83,92
"4",42.1815865513457,5.72091140845632,70,62,74,66,39,81,97
"5",37.0725629253032,4.15851400757787,70,57,59,49,41,79,84
"6",38.1040755309775,4.42966164316045,70,52,68,68,34,82,85
"7",33.0723871053744,4.52739101923157,70,57,65,52,38,71,92
"8",39.2158657921342,3.93850001091571,70,52,73,58,46,85,90
"9",37.134618962125,5.09998232203776,70,61,62,68,25,78,88
"10",33.8548083996364,4.21527490373498,70,55,62,55,34,82,90
"11",42.1835532713372,3.21048063977384,70,63,71,59,42,79,88
"12",33.4642007829326,3.59587715621203,70,57,63,74,39,82,91
"13",38.9596201332907,5.80011082755352,70,63,66,64,43,73,92
"14",35.8943005248891,5.31683563522278,70,60,58,48,41,82,87
"15",35.2013360693657,3.8388193594504,70,54,61,53,36,86,85
"16",37.1638154963721,5.42144740415529,70,57,68,51,42,85,83
"17",42.1230322763481,4.4183092761739,70,57,69,60,44,81,87
"18",33.7168810732651,5.76518983145939,70,62,69,50,48,83,86
"19",36.1321545265108,4.48763392263446,70,59,75,60,42,77,91
"20",43.6222388824114,4.73166203829835,70,60,66,61,36,74,89
"21",38.5562470195048,4.41391293545669,70,59,68,58,41,81,89
"22",32.7852461924791,6.18974354378781,70,59,70,53,35,83,89
"23",43.0445934404773,4.33507942922426,70,65,72,53,41,79,95
"24",33.4355249889248,5.01667896079218,70,45,69,52,45,87,90
"25",37.5711424227644,4.89279838823996,70,52,63,54,37,76,87
"26",33.4907922698363,4.36081858555336,70,56,68,59,34,85,87
"27",36.8857553216669,6.5363996579876,70,59,69,55,44,89,88
"28",44.0626127829308,6.31478252374211,70,63,69,50,50,77,86
"29",41.1802787781195,5.3438709231174,70,54,72,58,33,80,88
"30",35.3190029236655,5.81691783217013,70,57,70,56,42,83,85
"31",34.9856218492877,6.09532868138479,70,56,62,52,38,78,89
"32",38.4773156641928,6.11875308890822,70,52,63,55,45,77,86
"33",33.4618284514718,3.46680319670219,70,54,64,52,44,73,87
"34",33.8238476442652,5.4773652894691,70,58,74,64,39,73,90
"35",40.4137078390004,6.04649146291566,70,55,64,50,38,68,90
"36",36.5192041452971,6.0312200722582,70,65,75,54,52,83,91
"37",38.8914793799498,6.35667859199234,70,55,63,58,40,76,94
"38",41.8508791071836,6.07786297002482,70,56,65,52,48,87,88
"39",36.4195005144437,4.35630913413605,70,59,79,56,40,79,92
"40",32.1766244723779,6.05811727370356,70,62,71,57,39,78,92
"41",34.3445076168941,6.31761510140751,70,57,63,48,45,76,87
"42",35.7029971031222,4.98628194662583,70,57,73,66,36,79,95
"43",35.7351284218179,4.46619722344644,70,57,63,59,34,69,81
"44",36.4885178104144,4.38445803749018,70,53,61,55,38,73,93
"45",37.737432811679,5.70158380751259,70,65,66,63,44,87,89
"46",34.7627566454489,4.30930924135032,70,50,65,63,35,79,84
"47",36.1781676002188,3.975861649066,70,59,71,53,43,73,85
"48",42.4737368219638,5.03736569733243,70,55,68,63,30,84,93
"49",37.0427012195548,5.12251497299211,70,57,59,68,40,74,93
"50",37.5641282303575,4.24844889106461,70,65,73,54,46,84,88
"51",36.8375989291788,4.89798980241212,70,62,72,57,39,81,86
"52",38.3848350107675,4.55420643639671,70,61,71,61,36,81,88
"53",35.2096891138248,5.38133193408814,70,57,62,62,42,78,84
"54",40.7897747079042,5.22796814796991,70,57,68,56,42,86,86
"55",33.5640128880026,5.72973256525683,70,66,69,60,40,74,92
"56",40.2538706678047,7.06050782734294,70,70,66,63,37,80,88
"57",32.4130140589347,3.58510157577617,70,64,67,54,41,79,88
"58",32.2787743514654,4.31650462399514,70,65,71,56,47,76,89
"59",36.6577221086652,5.56393334259651,70,61,64,55,38,85,88
"60",37.333627539554,4.79820656966714,70,59,70,55,43,79,87
"61",37.6424128612339,3.34119775799442,70,57,57,57,27,71,84
"62",38.661327475125,4.78092968428791,70,73,73,60,47,80,87
"63",33.8214414441547,5.93774119189765,70,66,65,60,53,88,89
"64",32.1698520212457,5.58783730311569,70,58,65,61,34,80,89
"65",35.9855468120962,4.91008361956955,70,63,67,51,45,79,88
"66",37.6148132602787,1.96025954254212,70,59,73,59,37,81,91
"67",36.3269648821864,4.44176028746296,70,69,64,67,35,82,86
"68",34.2711708879435,3.67080812698244,70,55,61,57,39,79,91
"69",34.5756703472559,5.93626112567267,70,59,65,57,36,74,89
"70",38.6592505424266,4.93964888874781,70,55,71,54,44,81,91
"71",35.8324662021905,7.10345686817915,70,67,67,58,39,79,91
"72",35.6582630842168,4.29949410945848,70,56,62,58,38,87,91
"73",36.936583464493,4.03509770145726,70,59,69,53,31,81,93
"74",35.2017476346258,5.23643236563336,70,55,69,52,33,82,85
"75",36.0674014313378,6.05789575207286,70,57,66,62,41,81,87
"76",34.9551025933434,4.26417641366727,70,62,62,58,37,81,91
"77",36.3938328294616,5.86236818317305,70,52,64,56,42,91,88
"78",40.3504009877218,4.51812151675165,70,53,69,58,47,71,91
"79",39.4779976380122,6.17902110337291,70,56,69,56,39,82,91
"80",40.7527569394388,4.78950741497534,70,65,79,54,44,82,87
"81",44.8242942849421,4.95922819367923,70,66,60,61,40,80,87
"82",36.8468801164135,3.46269121949671,70,65,64,53,41,78,90
"83",43.6815825830132,3.71649996387065,70,56,70,57,47,82,86
"84",36.9583836285535,5.06364929523822,70,66,71,62,35,85,95
"85",32.3578009097171,4.11099057118383,70,48,66,56,38,78,91
"86",32.860332672529,4.98254329889437,70,49,63,52,41,78,93
"87",41.4396122225147,6.90299516443883,70,52,65,59,35,75,86
"88",36.2352341669834,2.79323737659366,70,51,63,49,46,85,89
"89",36.0211588595622,5.30175556317366,70,63,72,67,44,80,93
"90",34.8200840029232,5.18867938369509,70,61,65,49,40,84,88
"91",31.142954050144,3.43711020070547,70,65,68,60,40,88,87
"92",38.2688201253067,6.33864324011448,70,54,63,57,34,71,90
"93",40.5450543572595,4.31490871831749,70,54,56,50,31,74,86
"94",39.7538781318285,4.80387787963974,70,52,65,55,45,83,89
"95",37.2864026406557,3.51276748570565,70,48,65,56,39,83,87
"96",31.9467046397687,3.10587759238384,70,56,64,62,43,83,93
"97",39.9709880518184,6.39132877053075,70,56,75,54,31,72,89
"98",34.8765046542141,6.60836101273739,70,63,71,55,44,78,94
"99",35.2179124920577,6.0622035330801,70,65,68,64,40,82,84
"100",33.8023088998278,5.14695947068837,70,44,64,62,39,78,92
"101",34.1776989001723,4.57245444981687,70,51,56,52,39,80,87
"102",37.2817312830993,4.35622097830038,70,52,61,62,44,79,91
"103",37.1987601511285,5.27195105487213,70,63,65,44,46,82,88
"104",34.0280316308417,4.20392199091583,70,60,66,62,45,72,89
"105",36.7836550411243,4.34607065583852,70,63,68,48,42,83,88
"106",36.3302294892381,4.59881821735987,70,52,55,54,34,76,86
"107",36.5716703288022,5.52636243904797,70,59,72,58,47,83,92
"108",38.6062194623347,6.15655775360678,70,54,63,60,41,76,92
"109",35.8763290056089,3.18515435389622,70,59,65,54,42,82,88
"110",34.2455131864036,6.01052687572134,70,61,59,52,43,83,89
"111",35.0763329605167,4.30370202690801,70,56,72,57,48,78,91
"112",34.4412610788601,4.77417075351325,70,57,61,54,43,82,94
"113",32.1548094622642,6.95677824623772,70,54,67,57,32,70,88
"114",40.3194714395498,5.47598989116538,70,61,70,62,43,76,91
"115",35.7013119070625,4.1759603292996,70,56,62,55,36,79,84
"116",38.8093120036679,4.88764496800369,70,55,67,67,33,76,91
"117",37.1258910657585,4.6440031090338,70,49,67,61,37,81,94
"118",38.7583894088012,5.14342314628172,70,58,68,54,38,70,90
"119",33.8946950441859,3.53757110331717,70,53,72,61,41,79,90
"120",39.4845760717054,6.16252201313086,70,60,71,58,36,79,86
"121",35.9288997673982,4.64968921476252,70,64,70,57,42,86,91
"122",37.5623973500778,6.38434952826192,70,61,67,59,48,85,82
"123",36.3654571715133,6.6048368476489,70,52,67,63,45,85,91
"124",35.7451087182546,4.00730355630947,70,57,74,55,33,70,89
"125",34.7531825899047,4.15581760606184,70,63,71,62,38,71,87
"126",36.5018771462916,5.68182983359712,70,60,64,53,41,87,89
"127",29.807662915478,6.17957520561451,70,60,59,49,39,80,88
"128",39.6497768810935,5.28765721091564,70,58,72,63,39,84,86
"129",36.23768632687,4.97939793655487,70,66,68,63,39,74,89
"130",32.051902925199,4.92842038363623,70,57,67,61,41,82,86
"131",37.4990169407304,5.3864167084827,70,57,64,62,47,80,92
"132",39.7722688068726,5.56754419402815,70,57,72,56,45,89,91
"133",34.11980663699,4.85888176894729,70,58,63,63,42,74,91
"134",38.4403184882496,3.49262482284179,70,60,70,56,46,78,94
"135",40.382646531764,6.45268871531902,70,59,67,56,47,83,82
"136",39.0043760431295,4.68635461063017,70,63,69,51,46,81,89
"137",41.0709308478503,3.82970763509947,70,60,68,66,49,82,92
"138",40.0687605815575,6.4326308608342,70,64,74,53,49,78,89
"139",36.9348864854254,5.41203269351095,70,48,67,54,30,76,89
"140",32.5190960480355,5.38325533112879,70,63,73,60,47,78,89
"141",34.016422181212,3.27332431087711,70,58,64,50,45,79,95
"142",38.7636680581986,5.64128653366607,70,59,69,59,44,75,91
"143",39.3672785451282,5.73799512413509,70,59,69,58,36,64,85
"144",40.9706423764755,5.93354776018977,70,61,69,66,44,81,88
"145",39.1516634821938,6.8959933386,70,46,67,52,50,81,89
"146",32.8578583308219,5.53667482247227,70,59,71,54,36,78,91
"147",37.3086294926668,5.16926366821071,70,69,68,59,40,79,91
"148",31.6028693225375,5.09140805054125,70,59,65,59,34,79,88
"149",39.9190471567465,5.57853301105135,70,58,71,54,37,79,87
"150",37.6494572544569,4.33847863022717,70,54,70,53,46,79,89
"151",38.5753447609402,5.2747643279773,70,58,65,53,42,77,91
"152",35.3700239951456,3.96999992320032,70,55,64,61,38,78,90
"153",31.8489427287129,5.9092239432029,70,63,63,52,49,88,89
"154",40.0903498742166,3.77084775783767,70,56,75,57,29,77,89
"155",33.558643490505,5.77347918739425,70,57,67,65,30,76,88
"156",36.2016114374889,5.46625454398998,70,57,67,57,42,79,84
"157",33.4982751614595,4.87976061056457,70,62,67,59,53,84,87
"158",36.363752600005,2.67559438254008,70,57,61,55,38,76,89
"159",31.8345563995594,3.90040798288452,70,57,69,55,32,75,89
"160",32.6851760503988,4.70133872028526,70,61,64,58,34,85,87
"161",39.503679364347,4.96686430554853,70,61,65,55,32,83,89
"162",38.418275955344,4.29890152959085,70,58,72,48,44,81,90
"163",38.2939228178119,4.7574721983994,70,52,53,54,34,72,83
"164",38.4143827282165,4.81209097012124,70,62,75,55,45,78,94
"165",42.2106720524148,3.69304179822355,70,65,67,56,47,83,89
"166",39.7144798018199,6.44011066296326,70,59,70,55,39,82,89
"167",37.8709952276753,4.89276350173248,70,56,63,60,42,83,89
"168",34.3783098656983,4.90037182452667,70,52,63,60,37,76,90
"169",34.8475405231747,4.60677435254622,70,58,67,62,28,78,83
"170",36.4669918121179,5.73159858434413,70,56,63,61,46,81,92
"171",40.1020513592124,6.02944768666518,70,57,81,62,32,77,89
"172",31.2761804084629,5.46721708237077,70,58,60,49,50,87,91
"173",39.3919808904022,5.4293999685962,70,64,69,63,42,74,91
"174",36.7154471881199,4.48450251653048,70,61,57,55,32,77,94
"175",37.6168453562972,3.69601126152235,70,49,65,52,40,77,89
"176",39.6516786376501,6.07811665627804,70,59,68,53,41,82,88
"177",31.8906034174625,3.69113508470667,70,56,59,54,44,84,93
"178",37.4073398247641,4.68570462234449,70,59,67,58,49,84,90
"179",40.5370063333111,5.09401586779058,70,61,65,54,36,82,91
"180",38.1528726224259,5.5640109178603,70,61,68,56,45,81,90
"181",37.1072141943244,5.46324017978724,70,56,61,59,49,83,92
"182",39.8030066814668,3.17617832206928,70,54,68,52,41,87,89
"183",36.6419105558047,4.89014503234013,70,66,60,46,47,85,89
"184",33.6169488050022,6.9445952099743,70,58,65,62,46,82,91
"185",38.252584077933,4.4927749324941,70,56,65,56,43,82,87
"186",37.1544065368595,3.33115629783665,70,57,58,58,39,76,86
"187",36.7365690553806,5.63993157892103,70,54,63,55,39,79,83
"188",37.3138064126061,7.55345691046618,70,53,70,51,37,81,87
"189",33.9711075106082,4.48006282362002,70,60,66,57,50,88,94
"190",36.1490007772966,3.62872701104794,70,63,57,55,42,80,90
"191",40.3898803303824,4.32399573736758,70,56,65,65,44,86,91
"192",36.8773457741889,5.37335372643141,70,63,67,63,35,78,82
"193",41.0104953660645,4.33080962223914,70,52,73,54,42,86,89
"194",38.2050552358453,4.22780292788158,70,59,69,49,38,83,83
"195",34.9073438238642,6.53430557046987,70,55,72,65,40,77,88
"196",30.2125068304769,3.36606065082769,70,58,60,70,41,78,88
"197",39.3627028464525,6.18932416730639,70,62,71,55,28,77,87
"198",35.6455769726497,5.67841300494225,70,52,67,45,37,84,94
"199",35.316850212688,3.73226825244363,70,54,50,61,48,84,96
"200",38.8693326196699,4.62215063562333,70,60,63,61,42,83,90
"201",41.2663413713651,5.44662050469899,70,58,70,55,47,82,84
"202",34.7246638318313,6.56389741735779,70,65,67,51,44,80,84
"203",36.8339712574035,5.52851608091359,70,60,66,50,41,84,87
"204",35.558623967217,6.1134828040471,70,57,73,55,37,77,91
"205",34.2384504265372,4.41709682514257,70,69,65,58,49,82,88
"206",35.0571137946656,4.63502898282475,70,64,60,55,37,82,92
"207",38.5537990541419,4.55334236182125,70,53,67,69,41,80,90
"208",41.435082583371,4.7256452031186,70,58,66,50,38,78,87
"209",29.6299478104169,4.99557266953027,70,54,67,53,47,88,93
"210",32.651644036559,4.84128411577373,70,50,62,58,29,75,93
"211",35.8005858929142,4.19516431839419,70,62,67,56,44,81,95
"212",38.5501693832775,6.1797954113099,70,67,68,66,30,74,88
"213",36.1223899568323,4.49986623229358,70,48,69,53,41,80,90
"214",41.0321093845488,5.72038306969803,70,54,69,59,37,78,91
"215",37.7593880161902,4.72098740845628,70,55,68,49,41,79,87
"216",34.1386888001191,6.37864534794295,70,49,72,67,42,76,84
"217",33.9883167599288,3.73336678488973,70,62,65,57,32,79,89
"218",38.6529921113381,5.18794923279647,70,56,74,62,37,79,95
"219",37.9971062477948,3.66447569201045,70,59,66,60,37,77,90
"220",37.4371085107461,4.5657262100363,70,60,62,52,44,80,84
"221",35.7348964154076,4.91781400227895,70,67,66,75,43,84,88
"222",37.0125559288211,4.84500104714423,70,53,63,56,42,83,93
"223",34.8898248488808,4.2101522097095,70,63,70,58,45,80,86
"224",41.3463704505828,3.93095607263646,70,55,70,51,44,81,93
"225",33.0308187732923,4.52149854604845,70,61,64,48,50,83,92
"226",35.6180858372204,6.08018507299639,70,50,64,62,36,79,90
"227",35.5219810585833,4.9031236893198,70,52,69,48,41,85,88
"228",43.0836337644642,4.5912287957327,70,56,70,67,34,76,90
"229",33.7285101692496,4.45104287230244,70,62,70,58,48,79,94
"230",39.177010647902,4.75266825447407,70,52,70,64,42,80,93
"231",37.1548980561478,4.24472008358124,70,60,62,54,42,82,92
"232",35.6340590975267,5.12580375792437,70,59,70,62,29,76,86
"233",38.4595009295237,3.97298049689847,70,54,66,53,40,81,93
"234",37.3188860434141,4.63153684386341,70,60,71,51,40,80,88
"235",37.1073480718579,5.94171533674629,70,56,72,50,30,68,86
"236",35.2249199873028,4.26886007634081,70,69,71,55,43,78,91
"237",39.6960336816164,4.46455646825372,70,59,64,58,40,83,84
"238",37.1182009191093,6.44323262558632,70,56,66,58,28,81,83
"239",36.6772362113874,5.90268734704622,70,44,65,58,38,76,81
