"","EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
"1",37.0562385128255,6.50254463898139,70,56,65,55,44,83,92
"2",36.4472423737928,5.59040946714664,70,52,61,57,39,79,90
"3",32.8860083502325,4.36931454861655,70,54,66,50,42,79,87
"4",35.2024968526488,5.79234953729427,70,58,68,54,38,73,89
"5",37.8836353797025,5.12538457012308,70,58,70,61,41,81,96
"6",38.1693829021005,5.32275497124803,70,63,75,64,37,72,88
"7",33.3757714737115,4.55441679054741,70,56,65,50,44,75,91
"8",35.9089719475874,5.76684393446138,70,63,68,56,46,81,91
"9",32.1199819548907,3.59649697817228,70,51,57,53,33,73,86
"10",36.230564817628,3.82395322038859,70,56,69,57,40,81,97
"11",40.3053385092614,5.5115964691848,70,53,68,59,42,80,91
"12",39.267344524082,6.3167652637783,70,63,72,54,46,79,83
"13",36.2852993319438,7.39291294709557,70,54,69,62,40,87,85
"14",39.9623341102402,4.9322305915076,70,64,63,54,38,78,83
"15",39.2241703851515,4.79621493354728,70,60,68,57,34,71,89
"16",37.2680417994875,6.99643445216969,70,55,72,53,38,82,84
"17",34.1351684315429,6.54321779434101,70,56,66,52,39,79,89
"18",36.4145488459983,3.77166237373818,70,60,59,55,37,81,88
"19",39.7765637862822,7.64448799222478,70,49,62,67,41,74,87
"20",38.4489355745098,5.75701370827437,70,60,65,47,44,82,89
"21",35.2110680898394,6.05534519215293,70,57,63,49,41,78,89
"22",30.4441394854914,5.95794489530581,70,65,68,60,40,74,85
"23",34.9754021863747,5.83387905764265,70,58,65,54,39,75,91
"24",30.6428164242695,4.83072442998136,70,63,68,53,40,82,89
"25",33.2044059354073,4.59556635692156,70,57,63,59,38,81,88
"26",35.8790153345359,5.29560157370291,70,60,69,60,44,80,87
"27",34.9373337088362,4.76812549276514,70,58,65,52,40,91,84
"28",34.3835235198469,4.55192176837361,70,59,66,42,42,81,88
"29",36.6947169813255,5.02231079657239,70,55,70,71,39,75,92
"30",36.2386584096926,5.04446729723613,70,64,73,57,43,81,83
"31",31.4387786365626,5.48072116529064,70,67,59,65,44,82,88
"32",36.7661618017739,5.63561985516957,70,66,66,57,43,84,95
"33",39.9056990215736,2.9992576069235,70,64,68,59,47,86,90
"34",37.5547778799709,4.30934449623704,70,60,66,53,50,82,95
"35",32.8601692649872,4.86935481069348,70,59,66,61,33,81,87
"36",32.6934569129189,4.65574821697636,70,56,68,58,38,81,84
"37",38.0862616858198,4.94758717603487,70,55,68,52,35,82,88
"38",31.7227397387209,5.09612392054912,70,57,62,61,46,79,90
"39",36.026367971283,5.26640705323213,70,53,68,53,38,74,90
"40",35.045311034366,5.55479347527874,70,53,71,56,40,74,89
"41",40.2596541983215,6.23544587854851,70,64,69,58,43,74,79
"42",34.7123653599061,5.28513338130689,70,67,66,59,40,78,88
"43",34.5140123949967,4.54120707222712,70,56,68,51,49,79,83
"44",39.5034217092654,5.62347802186237,70,69,67,63,47,80,84
"45",34.0970440397203,4.27600490835962,70,56,66,55,38,88,87
"46",36.9135539935724,6.61941870348572,70,60,71,64,50,83,85
"47",37.6975754577262,4.38332658978306,70,58,72,62,45,88,94
"48",36.0963739554875,5.38454105744688,70,63,70,58,36,81,87
"49",34.967156250552,7.11452131280045,70,54,63,61,36,76,91
"50",38.9656829087057,3.97143263371212,70,56,67,51,38,76,89
"51",35.7980873589048,4.11321203433214,70,62,75,56,40,81,83
"52",35.9963303047799,6.27114600133103,70,56,64,56,31,80,89
"53",41.1038618595759,3.39491455872016,70,60,67,61,36,80,84
"54",43.4133013109504,6.12227338293318,70,57,67,56,37,81,95
"55",38.5174577935871,7.15843864176903,70,66,70,57,42,72,88
"56",39.3590271527175,5.42824661302264,70,64,74,66,36,80,94
"57",34.2933641674641,6.2011786904597,70,55,73,66,38,78,86
"58",38.598690976985,6.03169011615184,70,60,74,60,40,89,91
"59",35.0623172393524,5.65387425271026,70,60,66,57,38,80,85
"60",37.8729624652893,7.01208177317955,70,59,61,53,42,80,87
"61",33.2872165933683,6.09462984183357,70,55,66,65,36,78,83
"62",35.6314711746466,5.72640935408199,70,60,80,48,44,83,90
"63",34.5090320358258,3.60034286341681,70,61,62,48,41,83,84
"64",38.0203469310228,3.7122048367092,70,61,67,61,40,85,88
"65",40.1991291870465,4.03158452247404,70,59,71,64,39,79,85
"66",40.6483775142394,3.2633142422816,70,61,70,71,32,71,85
"67",39.2070719728992,5.83169735807354,70,63,76,65,34,78,89
"68",35.5563741480533,4.24104689143494,70,65,61,53,41,77,86
"69",38.6882342885743,7.15507700106696,70,52,57,52,37,88,89
"70",33.2610408643324,4.57674111976498,70,69,69,58,42,74,89
"71",38.142766637877,4.9943500633247,70,63,65,53,46,85,88
"72",32.7087182416099,5.40036172861152,70,61,59,59,42,85,89
"73",33.8546634853642,4.63432219795631,70,51,63,54,41,77,84
"74",36.3444893483962,4.5708561647747,70,53,68,55,39,78,87
