"","EGFR","IGFR","SOS","Ras","PI3K","AKT","Raf","Mek","Erk"
"1",37.6502645885907,2.16041694204005,70,62,58,60,38,77,84
"2",35.3725222832097,6.51146905596993,70,56,72,62,45,82,89
"3",39.673433935217,6.44235456512301,70,55,66,59,41,78,86
"4",38.7879417315624,5.50536928364619,70,58,67,56,33,79,84
"5",41.9068540033389,4.24270675058911,70,59,73,57,39,84,87
"6",39.0678263257592,5.24923808470746,70,52,69,49,30,71,83
"7",33.1562601096965,4.68314740439045,70,57,60,52,47,78,90
"8",36.3605664421649,5.10292134474802,70,56,63,49,37,77,90
"9",42.6896196157278,4.7883913987537,70,53,75,56,34,67,88
"10",42.3305896410482,5.27054308044968,70,52,65,51,34,78,95
"11",38.6998134945409,4.6929997450554,70,56,60,61,46,82,94
"12",37.0471583620137,5.88986871777036,70,58,70,63,33,83,89
"13",38.1491720155514,5.38804347840685,70,57,63,58,34,78,89
"14",36.8645886522601,2.72561183758519,70,62,61,59,40,78,91
"15",37.103055722191,4.4500483120726,70,65,67,56,34,78,92
"16",37.5070803226549,5.33038001858613,70,57,70,52,30,76,82
"17",40.495080517083,4.40185536632663,70,53,61,62,47,86,91
"18",36.8673880082437,3.73795574463192,70,64,66,53,41,80,89
"19",36.6988946722423,5.76329840639364,70,59,72,59,45,83,90
"20",36.1496662933792,5.84096463896819,70,56,64,48,42,84,86
"21",41.6224449426129,5.1582250265249,70,62,64,56,35,78,94
"22",37.4955070591298,6.04649811573088,70,68,67,55,41,74,93
"23",40.9228670807637,4.34714736090808,70,68,68,63,50,84,88
"24",40.8647706337647,4.03928004170835,70,51,61,55,48,86,86
"25",38.7786908219441,4.79885158895033,70,56,58,56,46,81,93
"26",36.1511689470332,5.6935848469248,70,59,70,60,40,77,81
"27",40.7676520767995,4.00197313941056,70,58,73,61,36,81,88
"28",39.7295174536859,4.00036318399409,70,46,68,50,47,75,93
"29",34.215915684777,4.63668513664257,70,50,73,53,39,85,89
"30",40.7205425140094,6.05766650691436,70,58,70,58,45,78,86
"31",37.4603925386639,6.07895817024186,70,58,69,59,42,83,90
"32",40.1557977369688,6.23799690475389,70,56,61,52,40,87,82
"33",34.7373663615474,5.85411241420844,70,51,64,54,36,81,85
"34",32.5534326410463,4.18646111362653,70,60,72,55,43,80,94
"35",39.5833956174932,4.63216493282538,70,61,64,53,43,79,90
"36",35.786440507729,6.11768370661503,70,64,66,58,39,84,90
"37",36.3177837481792,5.1137265772046,70,57,70,61,45,83,84
"38",39.8022885125875,4.55545873638718,70,59,68,60,38,77,95
"39",35.6023123606271,3.55428014068928,70,53,73,51,39,79,83
"40",35.0873695042893,4.61555579973827,70,45,65,58,40,86,90
"41",41.0311258785981,5.5931282044837,70,63,63,55,43,83,89
"42",37.5446061537938,5.24505147235629,70,68,68,65,41,85,88
"43",40.8775370092514,3.25419969440394,70,56,62,60,39,77,91
"44",31.9358542724056,5.06242384869271,70,48,69,60,42,81,96
"45",34.5370192671071,3.91396729075564,70,63,68,52,42,86,93
"46",34.4135615677007,4.89247636193973,70,62,70,66,41,82,90
"47",37.2965310674139,5.45119457007065,70,61,64,59,44,87,90
"48",35.8730345674049,6.09436959201443,70,57,61,60,38,78,87
"49",39.1717124658528,5.90595913811373,70,51,71,56,39,85,83
"50",31.6078539442824,4.00248894023212,70,59,66,53,44,83,92
"51",35.0087705752713,4.28416076411588,70,61,80,53,49,85,88
"52",35.1288205338125,5.42260087455558,70,55,63,52,38,80,87
"53",36.7611027044855,5.43293336850871,70,62,62,61,44,83,84
"54",38.3068742884882,5.08453164464411,70,64,72,61,46,83,89
"55",42.9127029091727,5.55209610905661,70,59,67,62,30,71,91
"56",35.2097239824726,4.46223452395723,70,58,66,62,39,82,91
"57",35.3424783651731,5.12574656103997,70,51,69,64,38,84,89
"58",39.0878999011033,6.00388732222012,70,64,66,64,43,83,89
"59",36.533008106176,6.071837242262,70,68,68,58,46,87,87
"60",41.0466945855932,4.54964743162541,70,58,66,55,40,82,92
"61",33.7944307885397,5.95844159402796,70,60,66,43,44,78,86
"62",40.1933522404124,5.90432471766416,70,63,77,74,42,77,89
"63",33.0618347063876,3.7686692343889,70,54,59,60,44,81,89
"64",43.1910841067557,4.70954360475745,70,58,71,57,40,83,89
"65",37.394149031988,3.34789107890258,70,57,69,48,34,76,92
"66",36.3049346532552,5.03740976963886,70,63,67,65,36,82,86
"67",35.8079334310796,2.9573196028791,70,59,67,56,39,83,94
"68",39.6682962468441,5.11126949368154,70,61,67,58,45,85,88
"69",38.5785071184902,5.3112036659183,70,55,67,56,38,83,88
"70",36.4861802711121,4.36109557457153,70,62,67,63,39,78,87
"71",37.4760306923298,5.9327663218121,70,50,70,68,39,90,93
"72",35.5430048014827,4.72732185135528,70,48,57,54,45,81,89
"73",34.1232817750024,6.24183992656981,70,63,66,62,38,78,85
"74",37.5415518763212,3.93931403428143,70,69,74,63,38,79,93
"75",39.1652028484568,6.88811636447854,70,56,63,66,34,83,91
"76",35.8913785656376,3.83190814020222,70,58,65,58,43,81,96
"77",37.712614937619,5.41900444474045,70,55,62,62,32,76,93
"78",35.0022336627553,3.34751834892272,70,63,69,64,39,76,88
"79",34.6095774704717,5.1769054957189,70,58,68,57,42,82,88
"80",36.8449092060659,4.8560765363799,70,65,72,58,41,81,89
"81",40.8607849998925,7.36270675520915,70,58,65,60,44,84,86
"82",36.3575510117848,6.21696965522393,70,50,76,57,39,86,92
"83",35.2757636070958,5.4032862291979,70,59,67,42,48,81,86
"84",32.587818867123,5.6376272222656,70,49,62,54,41,79,90
"85",33.9017847015325,4.11091011762953,70,69,61,51,41,82,93
"86",33.080425434281,3.6847916709688,70,71,64,58,48,80,90
"87",34.4852427780426,5.17813357407523,70,60,62,59,34,73,89
"88",33.6080389569257,3.57619279811351,70,63,76,61,44,83,89
"89",38.106244525849,3.49631015007212,70,60,68,55,42,80,89
"90",36.3945909390074,3.92460145463519,70,62,62,63,38,78,89
"91",33.1670202916805,5.14179102523331,70,49,60,63,36,82,91
"92",34.6059625579943,5.26219484699985,70,64,65,58,46,81,89
"93",37.477247268838,6.19391668923329,70,63,64,53,44,76,90
"94",38.8443928994304,3.31310688000673,70,58,68,58,41,80,84
"95",39.0638438871592,5.24004737074524,70,61,73,61,46,86,92
"96",36.8588469668313,3.87547303363967,70,66,68,51,48,84,89
"97",43.9909650348985,4.14979866394324,70,58,71,64,27,81,87
"98",35.267302027057,4.66126441763257,70,56,59,50,43,84,87
"99",39.9054374028755,4.94028892427814,70,56,71,56,39,76,87
"100",36.167393117613,4.84611889779303,70,52,66,61,36,78,87
"101",39.054405807946,3.81788399418523,70,54,70,65,35,84,89
"102",36.6546594713757,5.45625934043866,70,64,60,53,41,88,87
"103",35.9305744605446,4.76171274346304,70,57,69,62,39,82,89
"104",36.6826851770828,5.81216373491783,70,51,63,38,36,81,87
"105",37.1346483702563,4.26934547671002,70,63,67,63,40,77,89
"106",31.8214803040354,2.80571894235323,70,62,67,67,43,74,86
"107",41.6673610609318,6.00153984361657,70,62,58,51,38,84,93
"108",39.3292380751975,6.16737952151332,70,58,61,61,38,84,84
"109",33.7044774737395,5.76964220995014,70,55,71,58,41,80,88
"110",31.8159407390734,6.58798765649452,70,60,69,61,38,81,91
"111",38.2829146736707,5.3513496991368,70,49,69,60,44,83,91
"112",39.2336939357314,4.46566195627152,70,64,68,58,35,83,84
"113",39.5956623910435,4.71512136343807,70,57,64,52,46,83,89
"114",37.9159864301682,4.9472758386029,70,59,68,58,42,81,89
"115",36.6579316262577,5.06444340265721,70,51,63,56,37,84,88
"116",38.270956720745,4.42133324157914,70,64,63,61,35,77,90
"117",34.6068709395794,4.98741158236011,70,56,63,72,40,83,94
"118",35.1874082518907,5.90566768016809,70,52,65,51,38,70,89
"119",42.1450317812527,4.48925993749387,70,45,64,57,29,71,90
"120",34.8521551666057,5.21568200475725,70,65,63,58,44,82,90
"121",36.6002931634413,4.41621074466774,70,64,68,52,43,79,87
"122",34.0007048121593,3.78299086637813,70,68,67,68,42,83,89
"123",42.6212803511911,5.17022111321057,70,68,82,61,41,79,89
"124",35.9878347039337,5.13108624125027,70,57,64,60,36,79,85
"125",39.919810865991,4.76045914330621,70,63,77,58,45,82,90
"126",39.9634837925904,4.43352106087205,70,58,68,60,37,74,88
"127",34.1762301744206,5.03904084198425,70,52,65,60,47,80,88
"128",38.0475567817144,3.08887785973767,70,60,73,62,43,83,84
"129",35.2167439549364,4.97493747509465,70,65,72,61,37,86,89
"130",29.8532715059664,5.66507439092331,70,56,59,56,42,82,83
"131",40.2340569211322,6.32289780428138,70,63,64,53,36,75,91
"132",39.0047353150679,8.17418674511858,70,64,71,57,36,89,91
"133",34.1061229998067,3.13145720455387,70,57,65,54,42,80,91
"134",31.0742880044062,3.65186959767224,70,56,67,67,36,85,94
"135",35.2456782978158,7.30365435429312,70,55,57,50,53,81,85
"136",39.9078311086178,5.25549020145448,70,54,60,60,39,80,87
"137",38.6568769778157,5.86831855066558,70,54,67,51,43,86,90
"138",36.7535334978583,5.35583968684249,70,68,69,48,47,87,90
"139",31.9698587246795,3.85451707449751,70,64,69,56,35,79,81
"140",40.637822281054,5.29588149204233,70,60,64,54,41,78,90
"141",40.0014996129364,4.3040329329891,70,54,64,59,41,77,83
"142",39.1579869723654,6.18502297739477,70,59,70,53,46,82,94
"143",34.466907543873,6.52519889664303,70,57,74,61,48,82,86
"144",38.8659561710422,5.42084937294935,70,64,72,56,42,82,89
"145",34.8321586589452,6.55916136416113,70,58,71,68,37,79,85
"146",35.65156412459,6.62846716797368,70,58,77,58,37,78,86
"147",33.4134818497933,5.173111427811,70,70,67,60,45,82,86
"148",38.1714170890505,4.66084200284407,70,44,57,52,36,82,90
"149",35.4508700720903,3.72280716971947,70,58,66,65,45,82,85
"150",39.7296069338076,5.06042007249295,70,54,73,62,30,78,88
"151",39.630953958876,3.86564799423421,70,63,63,57,42,75,85
"152",34.5514125703844,4.93663924750283,70,67,68,61,42,80,88
"153",41.6178798096916,4.26742380182135,70,58,60,64,28,81,90
"154",41.1235771468277,6.07403842006881,70,60,69,60,47,87,85
"155",35.5502538665025,6.4788644053174,70,48,67,55,36,72,89
"156",38.6510498510167,2.46699068166836,70,57,62,62,42,83,83
"157",34.4279030109789,4.18025977378662,70,56,64,69,41,87,88
"158",34.8791159014826,5.31886515962437,70,51,65,52,53,82,88
"159",30.708767399712,4.02989938562044,70,64,69,61,41,81,87
"160",40.2983102642791,4.6138963660033,70,61,68,63,41,82,90
"161",38.0261022671487,4.96370953149051,70,60,75,66,39,81,89
"162",38.4724884412515,5.78735911820978,70,59,68,60,36,80,83
"163",34.2040029220928,5.42919359317793,70,62,60,60,40,78,93
"164",32.7163240483067,5.65649121736451,70,62,72,54,45,81,87
"165",39.9272952838226,4.25150251703137,70,64,69,56,39,75,89
"166",32.360976436688,5.01187291638198,70,61,69,46,42,77,87
"167",37.0531104376572,4.39321467274428,70,65,70,57,44,83,86
"168",34.6758477963342,6.40598619740138,70,69,72,68,45,83,89
"169",36.3119731382713,4.36990139651882,70,59,68,56,40,82,89
"170",36.1768536868297,4.12531990450813,70,66,66,55,43,80,96
"171",42.388191344581,3.80691937789189,70,56,71,51,28,79,89
"172",35.5656613019,5.36767136527734,70,58,58,59,39,79,88
"173",35.2157114409784,4.29996030402702,70,61,66,65,39,81,92
"174",30.2261853489149,4.57455699056051,70,59,67,58,46,79,87
"175",42.0478216353939,6.01372376686225,70,57,72,51,46,81,88
"176",37.2168720532638,5.42052810089652,70,60,66,48,33,73,89
"177",35.6799277204793,6.32532220312781,70,57,67,67,38,80,87
"178",38.8797201777648,6.04436245631104,70,58,63,54,50,86,89
"179",34.6006118216878,4.34708797114267,70,62,66,50,42,82,87
"180",33.6160419333045,3.3402236807562,70,53,60,59,40,80,84
"181",33.9249518396575,3.49002815429487,70,58,62,47,38,86,94
"182",37.2132151884931,5.31288249374334,70,62,66,52,41,80,87
"183",38.1451334849385,3.10232253191104,70,63,68,55,37,83,87
"184",32.1322350475129,4.39479173779045,70,58,63,55,41,79,91
"185",42.7016280096695,4.64896895487976,70,69,65,51,43,80,84
"186",34.8514625009005,3.98964831357386,70,56,63,56,49,85,92
"187",38.1413790067172,4.55157551196298,70,64,62,58,41,80,86
"188",38.3225285422044,5.86803454527714,70,65,64,60,35,85,93
"189",37.7719775750351,5.07911410970074,70,63,68,53,35,79,86
"190",36.4616543885738,4.33343112387218,70,57,57,34,44,83,87
"191",34.9296169622201,4.89259756955648,70,59,66,57,42,81,85
"192",36.9987315926005,5.47519452224603,70,59,72,59,45,77,96
"193",38.6967426893338,4.16314333361595,70,66,62,62,39,87,84
"194",33.3737589706485,5.42811698364245,70,65,77,60,42,84,85
"195",35.9614865319578,4.35407950800551,70,52,68,61,39,83,87
"196",35.0494088667187,5.57664748434251,70,58,62,56,42,79,80
"197",34.3312249876447,4.90921060330282,70,52,65,53,29,77,91
"198",41.4310896619185,4.82716842551328,70,51,67,57,33,81,89
"199",33.4135745844547,4.54069381128039,70,60,64,52,48,84,90
"200",42.2514845044946,4.41835536525128,70,50,67,58,36,83,94
"201",40.6441904313257,3.35531966592868,70,65,67,59,48,83,90
"202",32.3565991955768,4.18002408422163,70,58,61,54,44,78,87
